well_id,well,nd2_series_num,microscope,time_int,Height (um),Width (um),Height (px),Width (px),BF Channel,Objective,Time (s),experiment_date,medium,genotype,chem_perturbation,start_age_hpf,embryos_per_well,temperature,well_qc_flag,Time Rel (s)
20240418_A11,A11,73,YX1,36,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,69218.93274955898,20240418,MC_01,wik,Wnt-i,13,1,,0,69217.95547192382
20240418_A11,A11,73,YX1,37,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,71088.30012968594,20240418,MC_01,wik,Wnt-i,13,1,,0,71087.32285205078
20240418_A11,A11,73,YX1,38,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,72959.20446464687,20240418,MC_01,wik,Wnt-i,13,1,,0,72958.22718701171
20240418_A11,A11,73,YX1,39,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,74833.7722046371,20240418,MC_01,wik,Wnt-i,13,1,,0,74832.79492700195
20240418_A11,A11,73,YX1,40,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,76708.86937870938,20240418,MC_01,wik,Wnt-i,13,1,,0,76707.89210107422
20240418_A11,A11,73,YX1,41,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,78579.80306547695,20240418,MC_01,wik,Wnt-i,13,1,,0,78578.8257878418
20240418_A11,A11,73,YX1,42,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,80450.09599858242,20240418,MC_01,wik,Wnt-i,13,1,,0,80449.11872094726
20240418_A11,A11,73,YX1,43,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,82319.3758975082,20240418,MC_01,wik,Wnt-i,13,1,,0,82318.39861987304
20240418_A11,A11,73,YX1,44,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,84185.78842070156,20240418,MC_01,wik,Wnt-i,13,1,,0,84184.8111430664
20240418_A11,A11,73,YX1,45,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,86060.65003056485,20240418,MC_01,wik,Wnt-i,13,1,,0,86059.67275292969
20240418_B11,B11,74,YX1,0,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,1806.9118945785156,20240418,MC_01,wik,Wnt-i,13,1,,0,1805.9346169433593
20240418_B11,B11,74,YX1,1,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,3705.052233689844,20240418,MC_01,wik,Wnt-i,13,1,,0,3704.074956054688
20240418_B11,B11,74,YX1,2,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,5581.659532517969,20240418,MC_01,wik,Wnt-i,13,1,,0,5580.682254882812
20240418_B11,B11,74,YX1,3,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,7458.556616502344,20240418,MC_01,wik,Wnt-i,13,1,,0,7457.579338867187
20240418_B11,B11,74,YX1,4,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,9334.947188523829,20240418,MC_01,wik,Wnt-i,13,1,,0,9333.969910888673
20240418_B11,B11,74,YX1,5,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,11203.609119676174,20240418,MC_01,wik,Wnt-i,13,1,,0,11202.631842041017
20240418_B11,B11,74,YX1,6,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,13075.357698533595,20240418,MC_01,wik,Wnt-i,13,1,,0,13074.380420898438
20240418_B11,B11,74,YX1,7,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,14951.48410356289,20240418,MC_01,wik,Wnt-i,13,1,,0,14950.506825927734
20240418_B11,B11,74,YX1,8,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,16822.71531450039,20240418,MC_01,wik,Wnt-i,13,1,,0,16821.738036865234
20240418_B11,B11,74,YX1,9,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,18697.670417527734,20240418,MC_01,wik,Wnt-i,13,1,,0,18696.693139892577
20240418_B11,B11,74,YX1,10,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,20580.25495854336,20240418,MC_01,wik,Wnt-i,13,1,,0,20579.277680908202
20240418_B11,B11,74,YX1,11,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,22455.44418461758,20240418,MC_01,wik,Wnt-i,13,1,,0,22454.466906982423
20240418_B11,B11,74,YX1,12,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,24329.92921367031,20240418,MC_01,wik,Wnt-i,13,1,,0,24328.951936035155
20240418_B11,B11,74,YX1,13,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,26205.009015672265,20240418,MC_01,wik,Wnt-i,13,1,,0,26204.03173803711
20240418_B11,B11,74,YX1,14,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,28080.064776658593,20240418,MC_01,wik,Wnt-i,13,1,,0,28079.087499023437
20240418_B11,B11,74,YX1,15,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,29955.950120652735,20240418,MC_01,wik,Wnt-i,13,1,,0,29954.97284301758
20240418_B11,B11,74,YX1,16,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,31830.260912644924,20240418,MC_01,wik,Wnt-i,13,1,,0,31829.283635009768
20240418_B11,B11,74,YX1,17,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,33702.58309062344,20240418,MC_01,wik,Wnt-i,13,1,,0,33701.60581298829
20240418_B11,B11,74,YX1,18,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,35573.16439262539,20240418,MC_01,wik,Wnt-i,13,1,,0,35572.187114990236
20240418_B11,B11,74,YX1,19,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,37442.353928514065,20240418,MC_01,wik,Wnt-i,13,1,,0,37441.37665087891
20240418_B11,B11,74,YX1,20,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,39318.07191752773,20240418,MC_01,wik,Wnt-i,13,1,,0,39317.09463989258
20240418_B11,B11,74,YX1,21,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,41192.671881639064,20240418,MC_01,wik,Wnt-i,13,1,,0,41191.69460400391
20240418_B11,B11,74,YX1,22,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,43068.65941264492,20240418,MC_01,wik,Wnt-i,13,1,,0,43067.68213500977
20240418_B11,B11,74,YX1,23,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,44942.8934756332,20240418,MC_01,wik,Wnt-i,13,1,,0,44941.91619799805
20240418_B11,B11,74,YX1,24,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,46814.03217265469,20240418,MC_01,wik,Wnt-i,13,1,,0,46813.05489501954
20240418_B11,B11,74,YX1,25,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,48686.48397050625,20240418,MC_01,wik,Wnt-i,13,1,,0,48685.506692871095
20240418_B11,B11,74,YX1,26,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,50555.489859666406,20240418,MC_01,wik,Wnt-i,13,1,,0,50554.51258203125
20240418_B11,B11,74,YX1,27,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,52423.54629960781,20240418,MC_01,wik,Wnt-i,13,1,,0,52422.56902197266
20240418_B11,B11,74,YX1,28,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,54297.52226957852,20240418,MC_01,wik,Wnt-i,13,1,,0,54296.54499194337
20240418_B11,B11,74,YX1,29,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,56163.82820659024,20240418,MC_01,wik,Wnt-i,13,1,,0,56162.850928955086
20240418_B11,B11,74,YX1,30,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,58036.5529575668,20240418,MC_01,wik,Wnt-i,13,1,,0,58035.575679931644
20240418_B11,B11,74,YX1,31,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,59906.58554057461,20240418,MC_01,wik,Wnt-i,13,1,,0,59905.60826293946
20240418_B11,B11,74,YX1,32,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,61773.82913163906,20240418,MC_01,wik,Wnt-i,13,1,,0,61772.85185400391
20240418_B11,B11,74,YX1,33,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,63642.21300859219,20240418,MC_01,wik,Wnt-i,13,1,,0,63641.235730957036
20240418_B11,B11,74,YX1,34,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,65508.80413456875,20240418,MC_01,wik,Wnt-i,13,1,,0,65507.8268569336
20240418_B11,B11,74,YX1,35,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,67374.66335771329,20240418,MC_01,wik,Wnt-i,13,1,,0,67373.68608007813
20240418_B11,B11,74,YX1,36,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,69241.82841459804,20240418,MC_01,wik,Wnt-i,13,1,,0,69240.85113696288
20240418_B11,B11,74,YX1,37,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,71110.64294658047,20240418,MC_01,wik,Wnt-i,13,1,,0,71109.66566894531
20240418_B11,B11,74,YX1,38,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,72982.20878862149,20240418,MC_01,wik,Wnt-i,13,1,,0,72981.23151098633
20240418_B11,B11,74,YX1,39,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,74856.1664666,20240418,MC_01,wik,Wnt-i,13,1,,0,74855.18918896484
20240418_B11,B11,74,YX1,40,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,76731.43538652187,20240418,MC_01,wik,Wnt-i,13,1,,0,76730.45810888671
20240418_B11,B11,74,YX1,41,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,78602.33722856289,20240418,MC_01,wik,Wnt-i,13,1,,0,78601.35995092773
20240418_B11,B11,74,YX1,42,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,80472.4628416,20240418,MC_01,wik,Wnt-i,13,1,,0,80471.48556396484
20240418_B11,B11,74,YX1,43,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,82341.88751860196,20240418,MC_01,wik,Wnt-i,13,1,,0,82340.9102409668
20240418_B11,B11,74,YX1,44,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,84208.76426957852,20240418,MC_01,wik,Wnt-i,13,1,,0,84207.78699194336
20240418_B11,B11,74,YX1,45,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,86082.99624467618,20240418,MC_01,wik,Wnt-i,13,1,,0,86082.01896704102
20240418_C11,C11,75,YX1,0,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,1832.6056335921874,20240418,MC_01,wik,Wnt-i,13,1,,0,1831.628355957031
20240418_C11,C11,75,YX1,1,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,3728.3151765609373,20240418,MC_01,wik,Wnt-i,13,1,,0,3727.3378989257812
20240418_C11,C11,75,YX1,2,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,5605.060628709375,20240418,MC_01,wik,Wnt-i,13,1,,0,5604.083351074219
20240418_C11,C11,75,YX1,3,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,7481.1706875472655,20240418,MC_01,wik,Wnt-i,13,1,,0,7480.193409912109
20240418_C11,C11,75,YX1,4,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,9358.382475633203,20240418,MC_01,wik,Wnt-i,13,1,,0,9357.405197998047
20240418_C11,C11,75,YX1,5,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,11226.657316697658,20240418,MC_01,wik,Wnt-i,13,1,,0,11225.680039062501
20240418_C11,C11,75,YX1,6,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,13098.380992478908,20240418,MC_01,wik,Wnt-i,13,1,,0,13097.403714843751
20240418_C11,C11,75,YX1,7,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,14974.085377488673,20240418,MC_01,wik,Wnt-i,13,1,,0,14973.108099853516
20240418_C11,C11,75,YX1,8,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,16845.849975633206,20240418,MC_01,wik,Wnt-i,13,1,,0,16844.87269799805
20240418_C11,C11,75,YX1,9,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,18720.37049467617,20240418,MC_01,wik,Wnt-i,13,1,,0,18719.393217041015
20240418_C11,C11,75,YX1,10,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,20603.300394578517,20240418,MC_01,wik,Wnt-i,13,1,,0,20602.32311694336
20240418_C11,C11,75,YX1,11,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,22477.943121629298,20240418,MC_01,wik,Wnt-i,13,1,,0,22476.96584399414
20240418_C11,C11,75,YX1,12,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,24352.982959519923,20240418,MC_01,wik,Wnt-i,13,1,,0,24352.005681884766
20240418_C11,C11,75,YX1,13,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,26228.32120463711,20240418,MC_01,wik,Wnt-i,13,1,,0,26227.343927001955
20240418_C11,C11,75,YX1,14,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,28103.109687547265,20240418,MC_01,wik,Wnt-i,13,1,,0,28102.13240991211
20240418_C11,C11,75,YX1,15,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,29978.65050956875,20240418,MC_01,wik,Wnt-i,13,1,,0,29977.673231933593
20240418_C11,C11,75,YX1,16,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,31853.244320603906,20240418,MC_01,wik,Wnt-i,13,1,,0,31852.26704296875
20240418_C11,C11,75,YX1,17,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,33725.28033451992,20240418,MC_01,wik,Wnt-i,13,1,,0,33724.30305688477
20240418_C11,C11,75,YX1,18,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,35595.94242070156,20240418,MC_01,wik,Wnt-i,13,1,,0,35594.96514306641
20240418_C11,C11,75,YX1,19,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,37464.9377466293,20240418,MC_01,wik,Wnt-i,13,1,,0,37463.96046899415
20240418_C11,C11,75,YX1,20,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,39341.15707963711,20240418,MC_01,wik,Wnt-i,13,1,,0,39340.179802001956
20240418_C11,C11,75,YX1,21,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,41215.10129863125,20240418,MC_01,wik,Wnt-i,13,1,,0,41214.124020996096
20240418_C11,C11,75,YX1,22,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,43091.22836967617,20240418,MC_01,wik,Wnt-i,13,1,,0,43090.25109204102
20240418_C11,C11,75,YX1,23,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,44965.39522050625,20240418,MC_01,wik,Wnt-i,13,1,,0,44964.4179428711
20240418_C11,C11,75,YX1,24,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,46837.06029057461,20240418,MC_01,wik,Wnt-i,13,1,,0,46836.08301293946
20240418_C11,C11,75,YX1,25,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,48709.4259756332,20240418,MC_01,wik,Wnt-i,13,1,,0,48708.44869799805
20240418_C11,C11,75,YX1,26,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,50578.47186650235,20240418,MC_01,wik,Wnt-i,13,1,,0,50577.494588867194
20240418_C11,C11,75,YX1,27,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,52446.42130961758,20240418,MC_01,wik,Wnt-i,13,1,,0,52445.44403198243
20240418_C11,C11,75,YX1,28,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,54320.242494676175,20240418,MC_01,wik,Wnt-i,13,1,,0,54319.26521704102
20240418_C11,C11,75,YX1,29,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,56186.96392363125,20240418,MC_01,wik,Wnt-i,13,1,,0,56185.9866459961
20240418_C11,C11,75,YX1,30,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,58059.74161552578,20240418,MC_01,wik,Wnt-i,13,1,,0,58058.76433789063
20240418_C11,C11,75,YX1,31,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,59929.343571580466,20240418,MC_01,wik,Wnt-i,13,1,,0,59928.36629394531
20240418_C11,C11,75,YX1,32,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,61796.64722050625,20240418,MC_01,wik,Wnt-i,13,1,,0,61795.6699428711
20240418_C11,C11,75,YX1,33,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,63664.85029765469,20240418,MC_01,wik,Wnt-i,13,1,,0,63663.873020019535
20240418_C11,C11,75,YX1,34,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,65531.870098680076,20240418,MC_01,wik,Wnt-i,13,1,,0,65530.89282104492
20240418_C11,C11,75,YX1,35,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,67397.52076762539,20240418,MC_01,wik,Wnt-i,13,1,,0,67396.54348999023
20240418_C11,C11,75,YX1,36,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,69264.87420170743,20240418,MC_01,wik,Wnt-i,13,1,,0,69263.89692407227
20240418_C11,C11,75,YX1,37,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,71133.33025053555,20240418,MC_01,wik,Wnt-i,13,1,,0,71132.3529729004
20240418_C11,C11,75,YX1,38,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,73005.29079155118,20240418,MC_01,wik,Wnt-i,13,1,,0,73004.31351391601
20240418_C11,C11,75,YX1,39,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,74879.10094047696,20240418,MC_01,wik,Wnt-i,13,1,,0,74878.1236628418
20240418_C11,C11,75,YX1,40,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,76754.24348661953,20240418,MC_01,wik,Wnt-i,13,1,,0,76753.26620898437
20240418_C11,C11,75,YX1,41,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,78625.15131669765,20240418,MC_01,wik,Wnt-i,13,1,,0,78624.17403906249
20240418_C11,C11,75,YX1,42,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,80495.34331962734,20240418,MC_01,wik,Wnt-i,13,1,,0,80494.36604199218
20240418_C11,C11,75,YX1,43,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,82364.8126174789,20240418,MC_01,wik,Wnt-i,13,1,,0,82363.83533984375
20240418_C11,C11,75,YX1,44,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,84232.13423271329,20240418,MC_01,wik,Wnt-i,13,1,,0,84231.15695507813
20240418_C11,C11,75,YX1,45,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,86105.93729960782,20240418,MC_01,wik,Wnt-i,13,1,,0,86104.96002197266
20240418_D11,D11,76,YX1,0,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,1858.9121216292967,20240418,MC_01,wik,Wnt-i,13,1,,0,1857.9348439941405
20240418_D11,D11,76,YX1,1,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,3752.720429490625,20240418,MC_01,wik,Wnt-i,13,1,,0,3751.743151855469
20240418_D11,D11,76,YX1,2,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,5628.7418826156245,20240418,MC_01,wik,Wnt-i,13,1,,0,5627.764604980468
20240418_D11,D11,76,YX1,3,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,7505.408328660546,20240418,MC_01,wik,Wnt-i,13,1,,0,7504.43105102539
20240418_D11,D11,76,YX1,4,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,9382.388624558986,20240418,MC_01,wik,Wnt-i,13,1,,0,9381.41134692383
20240418_D11,D11,76,YX1,5,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,11250.869640672267,20240418,MC_01,wik,Wnt-i,13,1,,0,11249.89236303711
20240418_D11,D11,76,YX1,6,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,13122.449287644922,20240418,MC_01,wik,Wnt-i,13,1,,0,13121.472010009766
20240418_D11,D11,76,YX1,7,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,14997.724073533594,20240418,MC_01,wik,Wnt-i,13,1,,0,14996.746795898438
20240418_D11,D11,76,YX1,8,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,16869.528045701565,20240418,MC_01,wik,Wnt-i,13,1,,0,16868.55076806641
20240418_D11,D11,76,YX1,9,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,18744.321085496485,20240418,MC_01,wik,Wnt-i,13,1,,0,18743.34380786133
20240418_D11,D11,76,YX1,10,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,20627.36963456875,20240418,MC_01,wik,Wnt-i,13,1,,0,20626.392356933593
20240418_D11,D11,76,YX1,11,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,22501.209315476954,20240418,MC_01,wik,Wnt-i,13,1,,0,22500.232037841797
20240418_D11,D11,76,YX1,12,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,24376.808787644924,20240418,MC_01,wik,Wnt-i,13,1,,0,24375.831510009768
20240418_D11,D11,76,YX1,13,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,26252.082550584375,20240418,MC_01,wik,Wnt-i,13,1,,0,26251.10527294922
20240418_D11,D11,76,YX1,14,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,28127.11785258633,20240418,MC_01,wik,Wnt-i,13,1,,0,28126.140574951172
20240418_D11,D11,76,YX1,15,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,30001.911685594143,20240418,MC_01,wik,Wnt-i,13,1,,0,30000.934407958986
20240418_D11,D11,76,YX1,16,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,31877.087156541405,20240418,MC_01,wik,Wnt-i,13,1,,0,31876.10987890625
20240418_D11,D11,76,YX1,17,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,33749.138284715234,20240418,MC_01,wik,Wnt-i,13,1,,0,33748.16100708008
20240418_D11,D11,76,YX1,18,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,35619.42697758633,20240418,MC_01,wik,Wnt-i,13,1,,0,35618.449699951176
20240418_D11,D11,76,YX1,19,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,37488.305752488675,20240418,MC_01,wik,Wnt-i,13,1,,0,37487.32847485352
20240418_D11,D11,76,YX1,20,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,39365.8227075668,20240418,MC_01,wik,Wnt-i,13,1,,0,39364.84542993164
20240418_D11,D11,76,YX1,21,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,41238.623983689846,20240418,MC_01,wik,Wnt-i,13,1,,0,41237.64670605469
20240418_D11,D11,76,YX1,22,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,43114.884623582424,20240418,MC_01,wik,Wnt-i,13,1,,0,43113.90734594727
20240418_D11,D11,76,YX1,23,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,44988.94780766445,20240418,MC_01,wik,Wnt-i,13,1,,0,44987.9705300293
20240418_D11,D11,76,YX1,24,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,46860.551292527736,20240418,MC_01,wik,Wnt-i,13,1,,0,46859.57401489258
20240418_D11,D11,76,YX1,25,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,48732.867000535545,20240418,MC_01,wik,Wnt-i,13,1,,0,48731.88972290039
20240418_D11,D11,76,YX1,26,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,50602.338854539455,20240418,MC_01,wik,Wnt-i,13,1,,0,50601.3615769043
20240418_D11,D11,76,YX1,27,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,52470.25549565274,20240418,MC_01,wik,Wnt-i,13,1,,0,52469.278218017585
20240418_D11,D11,76,YX1,28,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,54343.873494676176,20240418,MC_01,wik,Wnt-i,13,1,,0,54342.89621704102
20240418_D11,D11,76,YX1,29,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,56210.49409062344,20240418,MC_01,wik,Wnt-i,13,1,,0,56209.51681298829
20240418_D11,D11,76,YX1,30,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,58083.43972148281,20240418,MC_01,wik,Wnt-i,13,1,,0,58082.46244384766
20240418_D11,D11,76,YX1,31,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,59953.014287644924,20240418,MC_01,wik,Wnt-i,13,1,,0,59952.03701000977
20240418_D11,D11,76,YX1,32,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,61820.25750370938,20240418,MC_01,wik,Wnt-i,13,1,,0,61819.280226074225
20240418_D11,D11,76,YX1,33,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,63688.272689500394,20240418,MC_01,wik,Wnt-i,13,1,,0,63687.29541186524
20240418_D11,D11,76,YX1,34,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,65555.80901152188,20240418,MC_01,wik,Wnt-i,13,1,,0,65554.83173388672
20240418_D11,D11,76,YX1,35,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,67421.38870951992,20240418,MC_01,wik,Wnt-i,13,1,,0,67420.41143188476
20240418_D11,D11,76,YX1,36,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,69288.96475663906,20240418,MC_01,wik,Wnt-i,13,1,,0,69287.9874790039
20240418_D11,D11,76,YX1,37,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,71156.99832768399,20240418,MC_01,wik,Wnt-i,13,1,,0,71156.02105004883
20240418_D11,D11,76,YX1,38,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,73029.17117558437,20240418,MC_01,wik,Wnt-i,13,1,,0,73028.19389794921
20240418_D11,D11,76,YX1,39,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,74903.42709452969,20240418,MC_01,wik,Wnt-i,13,1,,0,74902.44981689453
20240418_D11,D11,76,YX1,40,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,76778.38005058438,20240418,MC_01,wik,Wnt-i,13,1,,0,76777.40277294922
20240418_D11,D11,76,YX1,41,7080.86262190448,7080.86262190448,2189,2189,0,Plan Apo λ 4x,78648.45939653165,20240418,MC_01,wik,Wnt-i,13,1,,0,78647.48211889649
